found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C15H16O	InChI=1S/C15H16O/c1-10(2)12-5-4-11(3)14-7-6-13(9-16)15(14)8-12/h4,6-9,12H,1,5H2,2-3H3/t12-/m0/s1	213.127391132	C=C(C)C1C=C2C(C=O)=CC=C2C(C)=CC1	XFQHUKCOVBABSG	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.90327376
C18H11NO5	InChI=1S/C18H11NO5/c1-22-17-10(20)3-2-9-13(17)14-12-8(4-5-19-15(12)16(9)21)6-11-18(14)24-7-23-11/h2-6,20H,7H2,1H3	322.070998452	COc1c(O)ccc2c1-c1c3c(cc4ccnc(c14)C2=O)OCO3	IVWNIIWOWTWWKH	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.90325826
C20H21NO3	InChI=1S/C20H21NO3/c1-10(22)15-17-19(24-11(2)21-17)16-12-6-5-9-20(3,4)14(12)8-7-13(16)18(15)23/h7-8,23H,5-6,9H2,1-4H3	324.159419532	CC(=O)c1c(O)c2ccc3c(c2c2oc(C)nc12)CCCC3(C)C	YBVYUDQHVNAUQD	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90295655
C21H18O5	InChI=1S/C21H18O5/c1-21(2)7-6-13-15(26-21)5-4-12-14-10-24-17-9-11(22)8-16(23-3)18(17)20(14)25-19(12)13/h4-9,22H,10H2,1-3H3	351.12269967599997	COc1cc(O)cc2c1-c1oc3c4c(ccc3c1CO2)OC(C)(C)C=C4	BKLGAGSBCOUJGV	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9027222
C20H14O6	InChI=1S/C20H14O6/c21-10-7-8-11(22)16-15(10)17(23)18-19(24-18)20(16)25-12-5-1-3-9-4-2-6-13(26-20)14(9)12/h1-8,17-19,21-23H	351.08631416800006	Oc1ccc(O)c2c1C(O)C1OC1C21Oc2cccc3cccc(c23)O1	YUSPOKSZSCPJJV	N/A	Kalkitoxin_thioamide_alcohol M+H	0.90233463
C20H14O6	InChI=1S/C20H14O6/c1-23-14-6-3-11-4-7-18(22)26-20(11)19(14)13-9-12-5-8-17(21)25-15(12)10-16(13)24-2/h3-10H,1-2H3	351.08631416800006	COc1cc2oc(=O)ccc2cc1-c1c(OC)ccc2ccc(=O)oc12	NFNSSVSQSNJVCR	N/A	Kalkitoxin_thioamide_alcohol M+H	0.90232563
C15H22O5	InChI=1S/C15H22O5/c1-12(2)4-7-8(5-12)13(3)6-14(13)10(17)20-11(18)15(14,19)9(7)16/h7-9,11,16,18-19H,4-6H2,1-3H3	283.153999804	CC1(C)CC2C(C1)C1(C)CC13C(=O)OC(O)C3(O)C2O	NZJYWUVZSDQKBT	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9022902
C20H21NO4	InChI=1S/C20H21NO4/c1-10-14-9-11(22)5-6-12(14)16-15-13(7-8-21(2)17(10)15)18(23)20(25-4)19(16)24-3/h5-6,9,22-23H,7-8H2,1-4H3	340.154334152	COc1c(O)c2c3c(c(C)c4cc(O)ccc4c3c1OC)N(C)CC2	WQHFKOOVUWJLPV	N/A	Curazole in 3L M+H	0.9022432
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-15-13-25-19-35(43-3)37-21-27(25)29(39)9-5-23-7-11-31(41)33(17-23)46-38-22-28-26(20-36(38)44-4)14-16-40(2)30(28)10-6-24-8-12-32(42)34(18-24)45-37/h7-8,11-12,17-22,29-30,41-42H,5-6,9-10,13-16H2,1-4H3	623.3115630640001	COc1cc2c3cc1Oc1cc(ccc1O)CCC1c4cc(c(OC)cc4CCN1C)Oc1cc(ccc1O)CCC3N(C)CC2	XNSMRWFCBDZTJY	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.9018073
C19H26O6	InChI=1S/C19H26O6/c1-9(2)19(22)18(5)15-12(23-16(18)21)6-10(3)11-7-14(20)17(4,24-11)8-13(15)25-19/h7,9-10,12-13,15,22H,6,8H2,1-5H3	351.180214552	CC1CC2OC(=O)C3(C)C2C(CC2(C)OC1=CC2=O)OC3(O)C(C)C	XQLOJSGEWJMHJL	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9015795
C22H14O7	InChI=1S/C22H14O7/c23-8-11-1-9-2-12(24)6-17(27)20(9)22-14(11)7-15-18(29-22)4-10-3-13(25)5-16(26)19(10)21(15)28/h1-7,23-24,26-28H,8H2	391.08122878800003	O=c1cc(O)c2c(O)c3cc4c(CO)cc5cc(O)cc(O)c5c4oc3cc2c1	PKJAIQHRXPSXEP	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9014104
C18H13NO5	InChI=1S/C18H13NO5/c1-22-12-6-4-10-15(21)14-13-9(7-8-19-14)3-5-11(20)17(13)24-16(10)18(12)23-2/h3-8,20H,1-2H3	324.08664851599997	COc1ccc2c(c1OC)Oc1c(O)ccc3ccnc(c13)C2=O	GNZFAFYCESGELU	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90118855
C15H22O5	InChI=1S/C15H22O5/c1-7(2)15-10(17)6-14(4,19-20-15)12-9(16)5-8(3)11(12)13(15)18/h7-8,10,13,17-18H,5-6H2,1-4H3/t8-,10-,13+,14+,15-/m1/s1	283.153999804	CC1CC(=O)C2=C1C(O)C1(C(C)C)OOC2(C)CC1O	DJCYVGGVILUPNY	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.90112567
C20H21NO4	InChI=1S/C20H21NO4/c1-21-7-6-14-16-15(21)9-11-8-12(22-2)4-5-13(11)17(16)19-20(18(14)23-3)25-10-24-19/h4-5,8,15H,6-7,9-10H2,1-3H3	340.154334152	COc1ccc2c(c1)CC1c3c(c(OC)c4c(c3-2)OCO4)CCN1C	PQIWSFAHHWLCAB	N/A	Curazole in 3L M+H	0.90109384
C25H29NO3	InChI=1S/C25H29NO3/c1-14-11-20-18(9-10-21(28-5)24(20)22(12-14)29-6)19-8-7-17-13-15(2)26(4)16(3)23(17)25(19)27/h7-12,15-16,27H,13H2,1-6H3	392.222019788	COc1ccc(-c2ccc3c(c2O)C(C)N(C)C(C)C3)c2cc(C)cc(OC)c12	MYPHOFQPUOJYOZ	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9007688
C25H29NO3	InChI=1S/C25H29NO3/c1-14-12-21(29-6)24-18(8-7-9-20(24)28-5)22(14)19-11-10-17-13-15(2)26(4)16(3)23(17)25(19)27/h7-12,15-16,27H,13H2,1-6H3	392.222019788	COc1cccc2c(-c3ccc4c(c3O)C(C)N(C)C(C)C4)c(C)cc(OC)c12	ZSYADESMHZOJRK	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9006962
C19H21N3O2	InChI=1S/C19H21N3O2/c1-5-19(3,4)16-13(12-8-6-7-9-14(12)21-16)10-15-18(24)20-11(2)17(23)22-15/h5-9,15,21H,1-2,10H2,3-4H3,(H,20,24)(H,22,23)/t15-/m0/s1	324.170652912	C=CC(C)(C)c1[nH]c2ccccc2c1CC1N=C(O)C(=C)N=C1O	KEETUKMQVSFVNW	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90063924
C6H11NS	InChI=1S/C6H11NS/c1-5(2)6-7-3-4-8-6/h5H,3-4H2,1-2H3	130.068496352	CC(C)C1=NCCS1	HTSOMKXWOBFXMF	N/A	Salinisporazine A M+H	0.9005922
C19H17NO4	InChI=1S/C19H17NO4/c1-19(21)13-8-11(22-2)3-4-12(13)16-15-10(5-6-20-18(15)19)7-14-17(16)24-9-23-14/h3-4,7-8,21H,5-6,9H2,1-2H3	324.123034024	COc1ccc2c(c1)C(C)(O)C1=NCCc3cc4c(c-2c31)OCO4	BDRSEFMGQQQJAL	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90033567
C20H20O7	InChI=1S/C20H20O7/c1-22-12-8-6-11(7-9-12)16-19(25-4)15(21)13-10-14(23-2)18(24-3)20(26-5)17(13)27-16/h6-10H,1-5H3	373.12817898	COc1ccc(-c2oc3c(OC)c(OC)c(OC)cc3c(=O)c2OC)cc1	DGNOHOXRWCCDLK	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.900302
C20H21NO4	InChI=1S/C20H21NO4/c1-21-6-5-11-8-15(22)20(25-4)19-13-10-17(24-3)16(23-2)9-12(13)7-14(21)18(11)19/h7-10,22H,5-6H2,1-4H3	340.154334152	COc1cc2cc3c4c(cc(O)c(OC)c4c2cc1OC)CCN3C	NMLRMLWKFHYXDM	N/A	Curazole in 3L M+H	0.9002241
